fecha,cliente_ref,sku,unidades,kilos,valor,canal_fuente,regional_fuente,responsable,fuente,comentario,archivo,cliente_id,cliente,metodo_cliente,score_cliente,canal,regional,sku_valido,descripcion_producto,peso_kg,unidad,variedad,subcategoria,categoria,tipo_producto,marca,origen,duplicado_exacto
2025-01-07,FoodService Capital,900105,52,52.0,4480500,Institucional,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,SALAMI BARRA CASA IBERIA 1KG,1.0,KG,SALAMI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-07,Horeca Antioquia,300103,148,148.0,4306080,Institucional,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C008,Horeca Antioquia,nombre_normalizado,100.0,Institucional,Antioquia,True,JAMON DE CERDO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON CERDO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-07,FoodService Capital,300104,142,142.0,4059490,Institucional,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,JAMON DE PAVO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON PAVO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-07,FoodService Capital,300103,172,172.0,5031250,Inst.,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,JAMON DE CERDO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON CERDO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-07,Horeca Antioquia,300104,126,126.0,3629370,Inst.,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C008,Horeca Antioquia,nombre_normalizado,100.0,Institucional,Antioquia,True,JAMON DE PAVO BLOQUE FOODSERVICE 1KG,1.0,KG,JAMON PAVO,BLOQUES,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-07,Horeca Antioquia,900105,35,35.0,3130890,Inst.,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C008,Horeca Antioquia,nombre_normalizado,100.0,Institucional,Antioquia,True,SALAMI BARRA CASA IBERIA 1KG,1.0,KG,SALAMI,BARRAS,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-07,Food Service Capital,130102,192,192.0,3680490,Inst.,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,CHEDDAR BLOQUE DELILAT 1KG,1.0,KG,CHEDDAR ANALOGO,BLOQUES,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-07,Food Service Capital,130104,84,12.6,351390,Inst.,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,PIZZA MIX RALLADO DELILAT 150G,0.15,UND,MIXTO QUESOS,RALLADOS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-07,FoodService Capital,120102,174,174.0,4918820,Institucional,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,MOZZARELLA BLOQUE CAMPOCLARO 1KG,1.0,KG,MOZZARELLA,BLOQUES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-07,Food Service Capital,110111,76,76.0,4437960,Inst.,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,GOUDA NATURAL BLOQUE CAMPO REAL 1KG,1.0,KG,GOUDA NATURAL,BLOQUES,QUESOS MADURADOS,regular,CAMPO REAL,NACIONAL,False
2025-01-07,DESCUENTO YA,300102,109,25.07,755380,Hard discount,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-07,DescuentoYA,300101,98,22.54,635150,Hard discount,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C004,Descuento Ya,nombre_normalizado,100.0,Hard Discount,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-07,FoodService Capital,110116,88,88.0,5417250,Inst.,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C007,Food Service Capital,nombre_normalizado,100.0,Institucional,Centro,True,PROVOLONE BLOQUE CAMPO REAL 1KG,1.0,KG,PROVOLONE,BLOQUES,QUESOS MADURADOS,regular,CAMPO REAL,NACIONAL,False
2025-01-08,La Mesa Premium,900103,16,1.28,135040,Especializadas,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C013,La Mesa Premium,nombre_normalizado,100.0,Tiendas Especializadas,Occidente,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-08,Abarrotes del Norte,300102,14,3.22,99900,Tradicional Modernizado,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C015,Abarrotes Norte,alias_especifico,100.0,Tradicional Modernizado,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-08,RapiExpress,300101,4,0.92,27640,Ecommerce,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-08,Rapi Express,900101,2,0.16,15700,Quick commerce,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-08,Delimarket Gmet,110115,10,2.5,191600,Tiendas Especializadas,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-01-08,LaMesa Premium,110109,10,1.5,122600,Tiendas Especializadas,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C013,La Mesa Premium,nombre_normalizado,100.0,Tiendas Especializadas,Occidente,True,IBERICO CUÑA MONTE AZUL 150G,0.15,UND,IBERICO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-08,Delimarket Gourmet,110108,14,2.1,167100,Especializadas,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,MANCHEGO CUÑA MONTE AZUL 150G,0.15,UND,MANCHEGO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-08,Abarrotes Norte,120103,13,2.6,99550,Tradicional Modernizado,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C015,Abarrotes Norte,nombre_normalizado,100.0,Tradicional Modernizado,Caribe,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-08,Delimarket Gourmet,110109,11,1.65,131010,Especializadas,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,IBERICO CUÑA MONTE AZUL 150G,0.15,UND,IBERICO,CUÑAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-08,Abarrotes Norte,300101,12,2.76,81650,Tradicional,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C015,Abarrotes Norte,nombre_normalizado,100.0,Tradicional Modernizado,Caribe,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-08,Delimarket Gmet,110105,11,1.65,123190,Tiendas Especializadas,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C012,Delimarket Gourmet,nombre_normalizado,100.0,Tiendas Especializadas,Centro,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-08,LaMesa Premium,110115,8,2.0,158570,Tiendas Especial.,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C013,La Mesa Premium,nombre_normalizado,100.0,Tiendas Especializadas,Occidente,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-01-08,RapiExpress,900103,2,0.16,16960,Ecommerce,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C017,RapiExpress,nombre_normalizado,100.0,E-commerce,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,HiperMax Nacional,110110,43,15.48,1104140,Grandes Superficies,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-09,Super Ahorro,110110,23,8.28,586410,Grandes superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-09,HiperMax Nacional,130103,92,26.496,576480,Grandes superficies,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-09,HIPER MAX NACIONAL,110105,57,8.55,617900,Grandes superficies,CENTRO,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,HiperMax Nal,300102,76,17.48,537380,Grandes Superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-09,Hipermax Nacional S.A.,900104,84,6.72,598580,GS,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,HiperMax Nal,120103,88,17.6,665150,GS,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-09,HIPER MAX NACIONAL,900103,59,4.72,476340,Grandes superficies,CENTRO,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,HiperMax Nal,110101,62,9.3,671720,GS,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,SUPERAHORRO,120101,79,19.75,595250,Grandes superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-09,Maxi Compra Caribe,110115,37,9.25,702830,Grandes superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-01-09,MAXICOMPRA CARIBE,120104,42,8.4,260000,Grandes superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-09,Plaza Hogar,900104,50,4.0,354150,GS,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,CHORIZO TAJADO CASA IBERIA 80G,0.08,UND,CHORIZO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,Plaza Hogar,900102,50,4.0,372160,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,PEPPERONI TAJADO CASA IBERIA 80G,0.08,UND,PEPPERONI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,PLAZA HOGAR,900101,45,3.6,341190,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,Plaza Hogar,300101,81,18.63,544370,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-09,SUPERAHORRO,110115,45,11.25,841570,Grandes superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-01-09,PLAZA HOGAR,130101,90,13.5,383990,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,CHEDDAR ESTILO AMERICANO DELILAT 150G,0.15,UND,CHEDDAR ANALOGO,LONCHAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-09,Plaza Hogar,120103,66,13.2,494590,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-09,Plaza Hogar,110115,33,8.25,614720,GS,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,FETA CUBOS CASA SIERRA 250G,0.25,UND,FETA,ESPECIALES,QUESOS MADURADOS,regular,CASA SIERRA,IMPORTADO,False
2025-01-09,PLAZA HOGAR,110106,41,5.125,402110,Grandes superficies,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,BRIE CUÑA MONTE AZUL 125G,0.125,UND,BRIE,QUESOS BLANDOS,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-09,PLAZA HOGAR,110105,36,5.4,396720,GS,OCCIDENTE,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,PROVOLONE TAJADO LOMA DORADA 150G,0.15,UND,PROVOLONE,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,PLAZA HOGAR,110103,52,7.8,568480,Grandes Superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,PLAZA HOGAR,110101,46,6.9,512030,Grandes superficies,Occidente,María Paz Torres,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C014,Plaza Hogar,nombre_normalizado,100.0,Grandes Superficies,Occidente,True,GOUDA AHUMADO TAJADO LOMA DORADA 150G,0.15,UND,GOUDA AHUMADO,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,HIPER MAX NACIONAL,110102,71,10.65,780490,Grandes superficies,Centro,Daniel Rojas,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,MaxiCompra Caribe,110114,42,10.5,757530,Grandes superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,GOUDA NATURAL CUÑA LOMA DORADA 250G,0.25,UND,GOUDA NATURAL,CUÑAS,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,HiperMax Nal,110103,64,9.6,713590,Grandes Superficies,Centro,Laura Mejía,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C001,HiperMax Nacional,alias_especifico,100.0,Grandes Superficies,Centro,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,MaxiCompra Caribe,300102,45,10.35,325940,Grandes superficies,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-09,Canasta Familiar SAS,110110,19,6.84,492720,GS,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,MIX QUESOS PREMIUM MONTE AZUL 360G,0.36,UND,MIXTO QUESOS,MEZCLAS PREMIUM,QUESOS MADURADOS,regular,MONTE AZUL,IMPORTADO,False
2025-01-09,SuperAhorro,120103,60,12.0,449820,Grandes Superficies,ANTIOQUIA,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-09,MaxiCompra Caribe,110112,111,11.1,581020,GS,CARIBE,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,PARMESANO RALLADO ORO LECHE 100G,0.1,UND,TIPO PARMESANO,RALLADOS,QUESO PARMESANO,regular,ORO LECHE,MAQUILA,False
2025-01-09,SuperAhorro,130103,82,23.616,505060,Grandes superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,LONCHAS AMERICANAS DELILAT 288G,0.288,UND,CHEDDAR ANALOGO,LONCHITAS,QUESOS ANALOGOS,regular,DELILAT,MAQUILA,False
2025-01-09,Super Ahorro,300101,71,16.33,490140,GS,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,JAMON DE CERDO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON CERDO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-09,SUPERAHORRO,900101,44,3.52,333260,Grandes Superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,SUPERAHORRO,120104,64,12.8,388250,Grandes Superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,MOZZARELLA LIGHT CAMPOCLARO 200G,0.2,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-09,Canasta Familiar,900101,30,2.4,231010,Grandes Superficies,SANTANDERES,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,SALAMI TAJADO CASA IBERIA 80G,0.08,UND,SALAMI,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,SUPERAHORRO,900103,53,4.24,426600,Grandes Superficies,Antioquia,Sara Vélez,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C002,SuperAhorro,nombre_normalizado,100.0,Grandes Superficies,Antioquia,True,JAMON SERRANO TAJADO CASA IBERIA 80G,0.08,UND,JAMON SERRANO,CHARCUTERIA,CARNES MADURADAS,regular,CASA IBERIA,IMPORTADO,False
2025-01-09,MaxiCompra Caribe,110102,39,5.85,437180,Grandes Superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,HOLANDES TAJADO LOMA DORADA 150G,0.15,UND,HOLANDES,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,MAXICOMPRA CARIBE,110103,51,7.65,559020,Grandes Superficies,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C003,MaxiCompra Caribe,nombre_normalizado,100.0,Grandes Superficies,Caribe,True,MUENSTER TAJADO LOMA DORADA 150G,0.15,UND,MUENSTER,QUESOS TAJADOS PREMIUM,QUESOS MADURADOS,regular,LOMA DORADA,IMPORTADO,False
2025-01-09,Canasta Familiar SAS,300102,38,8.74,276270,Grandes Superficies,Santanderes,Juan Sebastián León,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C016,Canasta Familiar,nombre_normalizado,100.0,Grandes Superficies,Santanderes,True,JAMON DE PAVO FINAS LONCHAS SIERRA CARNES 230G,0.23,UND,JAMON PAVO,LONCHAS,CARNES FRIAS,regular,SIERRA CARNES,NACIONAL,False
2025-01-10,PuntoMenos Caribe,120101,101,25.25,730050,Discounters,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,MOZZARELLA TAJADA CAMPOCLARO 250G,0.25,UND,MOZZARELLA,QUESOS TAJADOS,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
2025-01-10,Punto Menos Caribe,120103,65,13.0,466240,Hard Discount,Caribe,Nicolás Pardo,ERP_COMERCIAL_Q1,,Sell_in_1.csv,C006,PuntoMenos Caribe,nombre_normalizado,100.0,Hard Discount,Caribe,True,QUESO CREMA CAMPOCLARO 200G,0.2,UND,CREMAS,UNTABLES,QUESOS FRESCOS,regular,CAMPOCLARO,NACIONAL,False
